log,lat
-78.983215,35.088998
-78.8549581,34.9288624
-78.865393,35.052725
-78.869145,35.157899
-79.006832,35.03713
-79.056457,35.028843
-79.016124,35.061281
-82.4100469,35.2970836
-82.5343049,35.443834
-81.8576837,35.3174089
-81.8902995,35.3324839
-78.422358,35.4467
-83.392461,35.163599
-83.371752,35.187045
-78.7725986,35.5929069
-78.604576,35.685881
-78.5835319,35.6927233
-78.649547,35.724733
-78.566236,35.606562
-78.554964,35.609188
-81.1539068,35.2621889
-81.1950213,35.2414002
-81.1341969,35.2269636
-81.2162258,35.2597187
-81.1701796,35.2341015
-81.2231769,35.2609138
-81.1264543,35.2593688
-77.919238,35.341336
-78.022746,35.403886
-77.9661507,35.3969835
-78.0352885,35.328756
-77.9490677,35.3729541
-79.400412,36.0638523
-75.877944,36.242265
-81.435168,35.811414
-76.862006,35.136432
-79.774586,36.089062
-79.794666,36.00252
-79.882725,36.109709
-79.753117,36.113327
-79.772574,36.041651
-79.800167,36.040398
-79.82746,36.108053
-79.755647,36.11496
-79.843552,36.120511
-79.848777,36.039652
-79.791926,36.00185
-79.90088,36.057144
-79.901527,36.055192
-79.868117,36.069533
-79.798913,36.131683
-79.905718,36.124762
-79.89651,36.01437
-79.829608,36.083928
-79.887872,36.088625
-79.957392,36.078695
-77.4013885,35.5942002
-77.3361773,35.5988811
-77.3707502,35.6414277
-77.3872519,35.5744312
-77.371874,35.6056051
-77.3451641,35.5623488
-77.308152,35.582354
-77.3830737,35.625896
-77.660069,34.410039
-80.653738,35.324008
-76.8967769,34.8586011
-76.8248848,34.8880065
-83.820177,35.034861
-78.3831006,36.3190062
-78.4363331,36.3336069
-78.442394,36.335632
-82.4472161,35.3352931
-82.4351481,35.3461078
-82.503686,35.387335
-82.4483621,35.30591
-76.463194,36.184133
-81.337241,35.715705
-81.365257,35.734488
-81.2760727,35.6985277
-81.28572,35.75332
-81.333254,35.765371
-81.287257,35.702576
-80.01625,35.9729443
-80.021577,35.979636
-80.035182,35.937995
-79.98384,35.924769
-79.962249,36.036226
-80.045589,36.004664
-80.002751,35.989293
-79.104738,36.055873
-79.086097,36.056042
-78.833465,35.639126
-78.924052,34.977387
-78.965308,34.985294
-80.765004,35.441642
-80.8658919,35.4441503
-81.450981,35.718948
-80.6525427,35.0764502
-80.6499796,35.0501361
-77.397878,34.78174
-77.3824931,34.7434537
-77.440087,34.799933
-77.1343941,34.6974073
-77.384327,34.768507
-77.454134,34.751641
-77.4124387,34.7630247
-79.919282,36.041205
-80.819456,36.239629
-80.5895533,35.465886
-80.6112104,35.4909324
-80.67639,35.422917
-77.967968,34.959102
-78.1290349,35.5940315
-80.062546,36.087069
-80.089276,36.110972
-75.651859,35.998538
-80.348362,36.29755
-81.363607,35.238928
-81.334085,35.228889
-77.582174,35.268448
-77.64802,35.261083
-77.573926,35.237893
-75.7191384,36.0992631
-78.4888291,35.798343
-79.4693749,34.7613301
-78.0006487,34.2344766
-78.026953,34.211489
-81.528008,35.913999
-80.2614552,35.7865137
-80.2597379,35.7778486
-80.25331,35.912023
-80.2535566,35.8372865
-78.8078762,35.4203593
-81.2373551,35.4767851
-81.209867,35.480629
-80.456842,35.254827
-78.304527,36.085699
-79.0093615,34.6424023
-79.0474383,34.6229203
-79.9694387,36.3958449
-75.6674987,35.896541
-81.978683,35.699465
-82.0132158,35.6763555
-80.6255218,35.1440284
-80.713793,35.13628
-79.96625,36.407391
-79.659454,36.057341
-79.2675937,36.0632745
-79.309649,36.065672
-80.689738,35.186895
-80.584503,35.919282
-80.539407,34.9929
-80.564606,35.014854
-80.855025,35.55473
-80.816552,35.595886
-80.881221,35.581078
-80.8654448,35.5946475
-76.810003,34.734161
-76.808072,34.738601
-81.6642615,35.7272034
-81.7036229,35.7360576
-78.8443226,35.819164
-78.847265,35.864607
-78.06617,35.212726
-80.6147775,36.4816695
-80.6239775,36.5054651
-80.6020129,36.4971327
-81.020335,35.288683
-77.0920999,36.442445
-84.027321,35.081596
-77.9731545,35.9787445
-77.029378,35.079967
-77.092088,35.099984
-77.066046,35.111429
-77.0856789,35.1244475
-81.9287621,36.0816955
-78.373528,35.2495114
-81.1428121,36.1734449
-79.990022,36.170433
-82.180523,35.620203
-78.5833627,36.3001241
-79.2054071,34.6857658
-80.4819659,36.3779367
-78.0073608,35.5000066
-79.1669303,35.7453306
-76.7234115,35.7949103
-79.2367758,34.9775572
-78.777982,35.910193
-78.72758,35.90927
-78.6384596,35.7721368
-78.577129,35.799079
-78.624222,35.819205
-78.559623,35.942102
-78.591131,35.820417
-78.578213,35.767496
-78.7109769,35.8636718
-78.688023,35.785287
-78.693785,35.816175
-78.676016,35.836329
-78.6629224,35.7904445
-78.612707,35.837984
-78.6074621,35.8357531
-78.679022,35.83932
-78.580524,35.844127
-78.5620861,35.7985725
-78.6355183,35.8637823
-78.5751,35.873845
-78.740173,35.789794
-78.621232,35.86745
-78.580111,35.870231
-78.547456,35.724134
-78.649147,35.788279
-78.6457761,35.879013
-78.6992081,35.6653397
-78.782203,35.910389
-78.565652,35.8673
-78.681365,35.900308
-78.601858,35.90658
-79.653132,35.738112
-79.822825,35.822904
-79.1749496,34.8113425
-79.6647053,36.3530474
-80.289594,35.467986
-77.548542,34.885259
-77.6496215,36.4711576
-77.6369503,36.4338087
-83.8050424,35.3266214
-77.2545309,35.8306656
-79.747339,34.920102
-79.733411,34.914785
-80.415022,35.561901
-77.80908,35.980713
-77.8294929,35.9620194
-77.7689102,36.023868
-77.8294911,35.93959
-77.81115,35.9699437
-77.774435,35.943709
-77.882991,34.438108
-78.4653586,35.9183236
-78.9790013,36.3620018
-78.9788314,36.4040249
-80.2757409,36.2430112
-80.5122999,35.6923049
-80.5003584,35.6619948
-80.4636046,35.6618467
-80.4678879,35.6676102
-79.1945082,35.4872799
-79.217716,35.442013
-79.1460208,35.459749
-77.423143,36.1261932
-78.293842,35.521595
-79.5831301,35.2613867
-78.380622,33.976538
-81.479623,35.266934
-81.539456,35.277382
-79.4394265,35.7335744
-78.3557999,35.4950228
-78.3588711,35.5214232
-77.4328787,34.547571
-77.6681329,35.4421786
-78.0483052,33.9517032
-81.9393191,35.36175
-78.970884,35.161007
-78.96682,35.256733
-82.067259,35.890958
-78.9737733,34.8069239
-80.695718,35.084082
-80.855706,35.791682
-80.9425715,35.8021448
-80.874148,35.810265
-78.503236,33.945563
-78.274199,34.016959
-77.562173,34.448453
-77.140867,34.69829
-83.2123645,35.3778442
-77.5625953,35.9052481
-81.18525,35.92153
-80.072802,35.8675875
-80.066495,35.855666
-80.854787,35.672598
-79.9008039,35.3553372
-81.5678333,35.7440552
-80.0596953,34.9649093
-78.506777,35.944941
-78.5375118,35.9794166
-80.135819,36.1662761
-77.9749939,34.740006
-78.13604,34.99401
-77.061123,35.559688
-80.753639,34.957414
-82.991047,35.503875
-82.5704509,35.704197
-78.379,35.7927326
-80.701561,35.001048
-81.4871323,36.3821541
-78.708861,34.342299
-78.7110337,34.3098162
-79.608863,36.064573
-83.314635,35.462078
-81.1935686,36.1505525
-77.0470224,35.851753
-77.7984932,34.2970367
-77.8311848,34.2284898
-77.873095,34.293442
-77.9210288,34.2865849
-77.9348925,34.1924889
-77.89076,34.194842
-77.8924025,34.2423456
-77.8923476,34.1494809
-77.899431,34.059124
-77.8301373,34.2612849
-77.8834544,34.2214848
-77.9386932,35.7214218
-77.8824731,35.7099439
-77.9597631,35.740275
-77.9128805,35.75161
-78.007599,35.764336
-80.448587,34.983633
-80.298479,36.076721
-80.2681897,35.9944441
-80.262566,36.035747
-80.259506,36.060325
-80.243317,36.137053
-80.366376,36.12123
-80.2820407,36.0913536
-80.301006,36.144375
-80.274117,36.19068
-80.314562,36.117327
-80.338163,36.073753
-80.163446,36.027162
-80.277485,36.188954
-80.28294,36.151268
-80.230026,36.103284
-77.405579,35.5519175
-80.660423,36.120238
-79.3522512,36.4672965
-78.499257,36.038476
-78.3172,35.833456
-100.792401,46.795296
-100.816921,46.830473
-100.772215,46.835629
-100.726776,46.829315
-100.782315,46.805118
-98.866306,48.10559
-102.787981,46.894344
-96.84467,46.86554
-96.79656,46.90465
-96.79816,46.84335
-96.845821,46.832157
-96.86279,46.85109
-96.8822708,46.8425102
-96.79269,46.87479
-97.04482,47.9109
-97.07024,47.88959
-97.09025,47.93352
-98.71991,46.8881
-100.877205,46.827829
-101.295129,48.202006
-101.312957,48.208582
-101.295151,48.229708
-96.61741,46.2642
-96.89071,46.87636
-103.625459,48.166177
-102.892735,42.096598
-97.997561,40.872637
-96.74644,40.27922
-95.94273,41.15895
-95.91171,41.14405
-95.96708,41.1409
-96.12522,41.54357
-99.630323,41.401887
-103.014919,42.828527
-97.36686,41.43878
-97.17131,40.14702
-96.49196,41.45133
-103.66054,41.827594
-100.166919,40.920514
-98.352677,40.919355
-98.379269,40.93856
-96.236119,41.15422
-73.224297,44.485199
-98.392626,40.567999
-99.360084,40.446662
-99.081849,40.77493
-99.07404,40.700082
-99.084569,40.679915
-96.04279,41.17961
-99.739757,40.75123
-96.70686,40.83671
-96.73783,40.84436
-96.690086,40.809338
-96.65359,40.78611
-96.68288,40.85905
-96.68221,40.73977
-96.70618,40.77885
-96.72651,40.81357
-96.64748,40.85521
-96.65388,40.81855
-96.64227,40.75392
-96.63258,40.81348
-96.60059,40.73436
-96.68236,40.82212
-100.644472,40.201662
-95.85945,40.66332
-97.41642,42.04635
-97.42802,42.0246
-100.762754,41.122144
-100.773121,41.115232
-101.718524,41.12483
-96.0807,41.20517
-96.08999,41.26466
-95.97353,41.25911
-96.112178,41.212894
-96.12708,41.20536
-96.13983,41.23368
-96.193091,41.205961
-96.20147,41.2333
-96.0237964,41.2772351
-95.94745,41.26811
-95.93399,41.23259
-96.08159,41.28984
-96.178462,41.290735
-96.04326,41.22628
-96.11951,41.29323
-95.97569,41.2214
-95.95663,41.29874
-96.02357,41.30089
-95.9579,41.32696
-96.03387,41.25956
-96.05297,41.31076
-96.13834,41.16595
-96.04311,41.13866
-103.669497,41.874071
-97.10218,40.8797
-102.981762,41.144704
-96.41293,42.48359
-100.550589,42.867744
-96.533,40.91348
-97.00462,42.23495
-96.71048,41.85065
-97.59792,40.82431
-71.21017,43.452158
-72.32565,43.36934
-71.58047,43.2589
-71.51271,43.2137
-71.53172,43.19826
-71.32678,42.89031
-70.88493,43.21945
-71.45779,42.75891
-71.07376,43.02644
-71.359376,43.226657
-70.93001,42.990764
-71.62985,43.44756
-71.51584,42.99962
-71.18545,44.39212
-70.82095,43.04478
-70.83374,42.94531
-71.919801,43.112
-71.43675,43.04707
-71.42391,42.72549
-71.44373,42.7732
-72.01646,42.81787
-72.28896,42.92526
-71.45391,43.55875
-71.57542,44.49812
-70.978284,43.14946
-71.66575,44.04662
-71.799328,44.261859
-71.348847,42.864706
-71.45467,42.97093
-71.45235,42.9444
-71.47977,42.96855
-71.42637,42.98749
-71.49744,43.65503
-71.494412,42.866779
-71.6216,42.82401
-71.4416,42.7082
-71.50753,42.78399
-71.47575,42.73235
-70.79584,43.09358
-70.93936,43.07082
-72.17603,43.359656
-71.1181,44.02545
-71.31995,42.7205
-71.6927414,43.7583923
-71.700414,43.741371
-70.77109,43.04947
-71.16294,43.03607
-70.97733,43.31575
-70.99237,43.31071
-71.21594,42.76347
-70.870843,42.89577
-71.56758,43.45477
-71.9123462,43.2694208
-72.322396,43.628541
-71.20223,43.82035
-71.249118,42.811982
-72.03046,44.14354
-74.227135,40.397583
-74.50995,39.43096
-74.00912,40.22814
-74.43736,39.35928
-74.46115,39.35889
-74.04691,40.41156
-74.2933,40.58186
-74.21124,39.77028
-74.10345,40.69421
-74.11722,40.66541
-74.15432,39.91467
-74.18259,40.78268
-74.14607,40.80309
-73.99751,40.91665
-74.92641,39.78916
-74.9091452,39.7519561
-75.04394,39.80329
-74.19215,40.80787
-74.39539,40.90865
-74.70151,40.14709
-74.68272,40.56823
-74.1234,40.07077
-74.117523,40.077789
-74.14107,40.06102
-75.21281,39.45481
-75.23235,39.4263
-74.5565,40.56673
-74.5843,39.97457
-74.85251,40.07156
-74.357915,41.004066
-74.730533,40.946278
-75.09797,39.90971
-75.11691,39.94409
-74.82013,39.08635
-74.22882,40.59087
-74.45681,40.81179
-75.01103,39.91418
-75.0075029,39.9410712
-75.04445,39.93623
-75.00934,39.98814
-74.30747,40.62927
-74.217369,40.44183
-74.89715,40.63954
-75.09882,40.93217
-74.43485,40.15286
-74.9562378,40.0154037
-75.0880176,39.8373867
-74.39853,40.45158
-74.38277,40.42806
-74.367864,40.804971
-74.2171,40.75616
-74.54213,40.26872
-74.0521,40.292
-73.98466,40.81374
-74.90858,40.04353
-74.3612,40.52335
-74.33273,40.54426
-74.39524,40.52031
-74.34315,40.5572
-74.6222,39.54399
-74.56618,39.40911
-74.21483,40.66317
-74.21255,40.65376
-74.19226,40.6755
-73.9766,40.89513
-74.3571096,40.3031717
-74.307411,40.350821
-74.10001,40.92586
-74.28678,40.88403
-74.0007258,40.8194386
-74.70895,40.83169
-74.85033,40.49785
-74.3886,40.78777
-73.96671,40.8563
-74.58055,41.11726
-74.2796,40.24246
-74.1014696,40.867876
-74.32061,40.65405
-75.11348,39.71792
-74.46559,40.60932
-74.05275,40.87986
-74.03878,40.8885
-74.82388,40.84096
-74.78499,39.64488
-74.96806,40.71173
-74.06652,40.86091
-74.18382,40.4205
-74.64185,40.50668
-74.23351,40.69923
-74.03053,40.73922
-74.23268,40.15981
-74.22405,40.132963
-75.108269,39.762395
-74.21783,40.72869
-74.26453,40.08401
-74.29411,40.13805
-74.0416427,40.7301565
-74.0504227,40.7436562
-74.065523,40.731815
-74.038692,40.726299
-74.04309,40.71981
-74.0780385,40.7117392
-74.05338,40.7172
-74.05654,40.73175
-74.045202,40.757
-74.0851,40.72227
-74.5978,40.96104
-74.31513,40.01486
-74.15988,40.04433
-74.18178,39.8531
-74.74649,40.24551
-74.64836,40.8792
-74.30088,40.92055
-74.1184,40.33147
-74.24452,40.62513
-74.996964,39.824003
-74.44563,39.62405
-74.19354,40.87239
-74.04477,40.85507
-73.98832,40.30445
-75.0337,39.86145
-74.16003,41.09779
-75.05516,39.57079
-74.27739,39.70852
-74.06795,40.1262
-74.58654,40.5458
-74.87946,39.89475
-74.64606,39.45174
-74.73242,39.44797
-74.81239,39.87378
-74.685025,40.233084
-74.4755553,40.5865111
-74.102882,40.394529
-75.03918,39.40714
-74.5474666,40.4059821
-74.1642699,40.735391
-74.68649,41.35017
-74.9793,39.95784
-75.0836,39.87534
-74.70631,40.88414
-74.775029,39.98142
-74.800256,40.010698
-74.95487,39.9272
-74.8654593,39.9715307
-75.222759,39.72619
-74.07928,40.22464
-74.0361,40.20812
-74.47034,40.48609
-74.42331,40.69619
-74.18166,40.72557
-74.15873,40.72965
-74.18611,40.73561
-74.18994,40.74549
-74.17297,40.72648
-74.16184,40.77165
-74.17173,40.73594
-74.174184,40.73197
-74.20161,40.69194
-74.22511,40.73829
-74.747405,41.065131
-74.2517872,40.6985616
-74.180867,40.836375
-74.01627,40.80738
-74.4516,40.46919
-74.46393,40.46046
-74.94244,38.97477
-74.55312,39.37459
-73.94645,41.0115
-74.50531,41.03672
-74.041924,40.263022
-74.57721,39.2794
-74.298826,40.44869
-74.22471,40.77018
-74.073257,39.954391
-74.08607,40.96768
-74.08755,40.92548
-74.08131,40.97504
-74.38937,40.86293
-74.42221,40.87092
-74.12788,40.86353
-74.17139,40.91639
-74.1469193,40.9372711
-74.14764,40.89099
-74.15354,40.91856
-74.14583,40.90482
-75.23753,39.81856
-75.02752,39.99199
-75.0777414,39.9363012
-75.495465,39.676971
-74.28534,40.52061
-75.14468,40.67971
-75.17908,40.6969
-74.3311,40.85924
-74.42323,40.54103
-74.44093,40.55252
-74.39919,40.6311
-74.42507,40.61782
-74.59287,40.33658
-74.54223,39.39501
-74.0536,40.02705
-74.675911,40.303143
-74.26093,40.60775
-74.12681,41.06379
-74.53581,40.87508
-74.87489,39.01797
-74.03497,40.91259
-74.63665,40.198368
-74.51398,40.89109
-74.2613,40.64096
-74.26744,40.66106
-74.08261,40.89547
-75.45734,39.56283
-74.40141,40.65591
-74.7315,39.17787
-74.04063,40.78813
-75.0011,39.7386
-74.14784,40.00892
-74.59747,39.32767
-74.4887,40.51591
-74.610073,40.580568
-74.29582,40.46016
-74.415453,40.555098
-74.388322,40.577383
-74.6436138,40.8705682
-75.36113,39.76195
-74.07405,40.33072
-74.2225,40.04428
-74.17245,39.95829
-74.19664,39.96381
-74.13382,39.97051
-74.23967,39.97356
-74.759549,40.20518
-74.77962,40.25042
-74.71553,40.19249
-74.7433817,40.2175685
-74.7549167,40.2187908
-75.03329,39.72972
-75.045359,39.74705
-74.29887,40.68773
-74.29559,40.68982
-74.25539,40.69786
-74.16883,40.43788
-74.03124,40.77526
-75.04202,39.44837
-75.04292,39.49089
-74.9956,39.49677
-74.98661,39.85814
-74.04977,40.16485
-74.22372,40.95747
-74.01881,40.28383
-74.01904,40.78515
-74.28197,40.76994
-75.055506,39.9219
-74.76146,40.62007
-74.826949,38.98596
-74.99215,39.689
-74.87424,40.01294
-74.29623,40.53628
-74.287602,40.5662897
-75.14966,39.84262
-75.15876,39.82522
-75.33595,39.64686
-74.6148,40.03576
-74.16687,41.01093
-107.55714,35.076465
-105.9605,32.88862
-105.965563,32.939871
-106.6294068,35.0980663
-106.51749,35.08664
-106.49736,35.13085
-106.4986,35.06836
-106.61667,35.13503
-106.748924,35.093165
-106.70716,35.10075
-106.65437,35.070807
-106.64758,35.20203
-106.708018,35.050561
-106.62193,35.08081
-106.67478,35.09563
-106.60439,35.11309
-106.6432,35.09011
-106.68076,35.02619
-106.70834,35.10038
-106.59338,35.15581
-106.58637,35.05847
-106.70229,35.11543
-106.64153,35.13704
-106.696187,35.211916
-106.57853,35.10894
-106.575841,35.175733
-106.681608,35.154423
-106.58618,35.14847
-106.55939,35.15909
-106.55263,35.13088
-106.68793,35.17965
-106.551387,35.07416
-106.57758,35.08684
-106.53638,35.11639
-106.50206,35.000301
-104.3977432,32.8404884
-107.99377,36.825945
-106.77528,34.66513
-106.5412668,35.317601
-106.69093,34.86107
-104.25648,32.43997
-104.2299652,32.4171181
-103.206858,34.411887
-103.16682,34.395702
-103.1954422,34.4364281
-106.96053,36.01882
-107.7664335,32.2677798
-106.19131,35.06517
-106.064532,36.0131949
-108.23131,36.73219
-108.178518,36.738493
-108.150026,36.766267
-108.771286,35.525827
-108.743559,35.52784
-108.797892,35.511538
-108.759122,35.532299
-107.8716,35.15775
-103.14026,32.71744
-103.16069,32.74012
-103.1276811,32.6973617
-106.7897,32.29321
-106.768276,32.294377
-106.74532,32.28632
-106.7507,32.31303
-106.7831,32.33134
-106.717286,32.388202
-105.22311,35.60559
-108.71199,32.34318
-106.29695,35.8796
-106.754564,34.814141
-106.72868,34.80565
-103.34879,32.94478
-103.344207,34.181866
-104.433534,36.885118
-106.65629,35.23881
-106.691478,35.24191
-106.6600266,35.2415886
-104.523223,33.370315
-104.52394,33.44683
-104.5229,33.40021
-105.62942,33.32345
-105.953393,35.676435
-105.9595,35.6611
-106.00071,35.65004
-106.0891113,35.6246376
-106.0185923,35.8865947
-106.043708,35.636299
-104.66904,34.94481
-108.69634,36.776335
-108.28677,32.78148
-106.89326,34.07191
-105.5258331,36.4109192
-107.246909,33.15361
-103.724662,35.154338
-116.946368,40.639735
-114.84974,35.97167
-119.766821,39.179271
-119.770084,39.130909
-115.748709,40.847245
-115.790581,40.838449
-114.869333,39.243364
-115.2777939,36.020874
-118.800508,39.476174
-119.221595,39.608722
-118.623814,38.532956
-115.11343,36.00679
-115.01225,36.06553
-115.08287,36.05323
-114.98405,36.04211
-115.04642,36.06395
-115.06314,36.02503
-114.96288,36.01287
-115.14632,36.17151
-115.31976,36.15923
-115.20742,35.99675
-115.22339,36.17489
-115.13483,36.01314
-115.16113,36.19558
-115.16296,36.15867
-115.3047,36.19203
-115.156299,36.147148
-115.24181,36.19661
-115.206435,36.196453
-115.1201,36.15866
-115.15401,36.14556
-115.24279,36.14593
-115.11542,36.07178
-115.17641,36.14455
-115.18063,36.18097
-115.16625,36.13753
-115.06528,36.13754
-115.162793,36.135841
-115.14286,36.17008
-115.10889,36.12991
-115.21186,36.21651
-115.104891,36.0999081
-115.18613,36.10072
-115.16986,36.1199
-115.0981,36.1736
-115.15482,36.12187
-115.1727442,36.1079045
-115.137717,36.119698
-115.17262,36.08993
-115.26116,36.1153
-115.11935,36.11448
-115.3082886,36.1146584
-115.05906,36.23803
-115.07961,36.15917
-115.20545,36.1667
-115.20803,36.24685
-115.13714,36.10166
-115.0664,36.11418
-115.20882,36.11522
-115.064,36.11287
-115.060829,36.109246
-115.04697,36.15925
-115.22231,36.12544
-115.22314,36.10013
-115.23376,36.15936
-115.279234,36.071326
-115.206784,36.279575
-115.02704,36.19577
-115.241944,36.061812
-115.24395,36.0222
-115.25063,36.24064
-115.2502,36.26296
-115.1722,36.05669
-115.25762,36.1815
-115.26315,36.1968
-115.26343,36.15899
-115.11814,36.04182
-115.06194,36.17496
-115.27988,36.27717
-115.28172,36.3007
-115.28143,36.21915
-115.27991,36.12577
-115.29106,36.16279
-115.29767,36.09988
-115.1723644,36.01269
-115.1901598,36.04041
-115.199819,36.14457
-115.09043,36.12526
-114.5724258,35.1633682
-118.472651,40.178826
-114.107312,36.800633
-114.064912,36.81516
-119.774182,38.95812
-117.02272,38.50246
-115.12885,36.19569
-115.16068,36.23955
-115.11548,36.18835
-115.18035,36.26174
-115.09998,36.21359
-115.116953,36.2646938
-115.1348083,36.2813971
-115.12877,36.21727
-114.44315,36.53879
-115.98487,36.20924
-115.3904074,35.6114658
-119.747659,39.484645
-119.740168,39.42226
-119.788985,39.514194
-119.84966,39.612714
-119.782571,39.545494
-119.779217,39.506012
-119.800325,39.505877
-119.882552,39.625083
-119.827819,39.52803
-119.790712,39.480628
-119.866623,39.533411
-119.756877,39.439236
-114.91914,35.46099
-119.712616,39.6401672
-119.701886,39.527906
-119.7545853,39.5559959
-119.736062,39.542074
-119.781053,39.578246
-114.965362,40.558144
-114.063721,40.738706
-117.747048,40.960342
-119.165047,38.994021
-76.017127,43.809511
-78.503986,42.99785
-73.7954,42.68459
-73.75435,42.64642
-73.80952,42.71695
-73.84788,42.68418
-73.8487123,42.6957755
-73.84749,42.73025
-73.77235,42.64717
-73.77453,42.66679
-73.808998,42.742649
-73.755274,42.651455
-78.197129,43.240805
-78.512837,42.894343
-78.822259,42.991941
-78.823975,43.038825
-78.80686,42.979952
-78.817171,42.958374
-73.42782,40.70502
-74.187269,42.944205
-74.195216,42.922782
-76.141291,42.059768
-78.452676,42.531804
-73.91219,40.77512
-73.919,40.75898
-76.548232,42.947695
-76.592666,42.919144
-77.735549,42.910565
-73.61465,40.6798
-76.352867,43.15132
-73.85037,42.99252
-78.207863,43.005823
-78.16637,42.99539
-77.337603,42.342544
-73.263631,40.747188
-73.779666,40.757872
-73.71188,41.22802
-75.930809,42.103401
-75.90652,42.108776
-75.857333,42.116728
-75.906893,42.125835
-78.811194,42.79128
-73.11055,40.7846
-73.24726,40.78091
-76.139834,43.232834
-73.57736,41.4239
-77.939825,43.198525
-73.91485,40.84449
-73.9158,40.83958
-73.87718,40.84011
-73.85223,40.87272
-73.84667,40.84468
-73.8781,40.82858
-73.89065,40.83579
-73.87447,40.82383
-73.9042,40.84209
-73.91721,40.84957
-73.844811,40.84961
-73.86185,40.82613
-73.85805,40.83339
-73.83071,40.86882
-73.9071,40.85432
-73.867485,40.855595
-73.88133,40.85519
-73.867231,40.863584
-73.89762,40.86692
-73.922295,40.817315
-73.91693,40.8163
-73.87866,40.87293
-73.90848,40.8251
-73.87167,40.87897
-73.82716,40.88536
-73.90273,40.8627
-73.82341,40.82752
-73.892433,40.861706
-73.85748,40.89281
-73.925666,40.828004
-73.90165,40.8837
-73.926861,40.819854
-73.89348,40.8465
-73.84943,40.9029
-73.9256,40.80617
-73.91984,40.83511
-73.89251,40.81685
-73.89136,40.82031
-73.93059,40.66911
-73.95012,40.68047
-73.92187,40.68922
-73.982494,40.576974
-73.9015,40.64465
-73.89963,40.67732
-73.9398,40.67998
-73.91277,40.66927
-73.92844,40.63191
-73.96159,40.65483
-73.92236,40.67719
-73.99847,40.60491
-73.8894,40.63325
-73.94781,40.6324
-73.92891,40.61519
-73.96133,40.59812
-73.989006,40.599177
-73.95895,40.70892
-73.86089,40.66998
-73.89084,40.6763
-73.98691,40.66965
-73.879337,40.679538
-73.98686,40.64501
-73.9415,40.59753
-73.9995,40.67376
-73.98122,40.68985
-73.98603,40.69077
-73.91968,40.69939
-74.02773,40.62207
-74.0109,40.64429
-73.92529,40.64083
-73.96022,40.66345
-73.92353,40.65261
-73.97482,40.57977
-73.94037,40.7222
-73.98203,40.61346
-73.94339,40.70153
-73.93068,40.65625
-74.02692,40.63404
-73.94328,40.71182
-73.916128,40.633652
-73.88971,40.65771
-73.99174,40.69138
-73.96729,40.68151
-73.968,40.63599
-73.9541,40.7304
-73.95811,40.6488
-74.00525,40.65374
-73.989872,40.692385
-78.825057,42.858771
-78.866577,42.909963
-78.814227,42.912609
-78.78546,42.949573
-78.878466,42.952599
-78.906709,42.942788
-78.892641,42.915101
-78.82934,42.921708
-78.886066,42.894583
-78.854401,42.884853
-73.98883,42.29666
-75.851141,44.026205
-73.73316,40.69296
-75.757115,43.345153
-76.2686384,43.0413289
-77.29391,42.86148
-75.766314,43.067885
-73.61665,40.74951
-73.6671,41.41243
-75.608418,43.979234
-75.621787,43.968378
-73.8752555,42.2174408
-75.83303,42.939661
-72.80177,40.80003
-73.07194,40.8601
-73.20448,40.79026
-76.126735,43.286459
-74.12601,41.31611
-73.459865,44.981342
-78.773328,42.908196
-78.793553,42.87175
-78.754003,42.882502
-78.753984,42.918377
-78.730539,42.931611
-74.27783,41.35346
-76.113559,43.175856
-76.124865,43.15137
-73.74085,42.836472
-73.764757,42.820502
-73.784286,42.863773
-75.38602,43.043629
-74.477858,42.679094
-73.29306,40.81657
-74.961567,42.650646
-72.9990696,40.8704868
-77.05139,42.141902
-73.86942,40.74917
-73.863109,40.749255
-76.167439,42.606856
-76.185061,42.588691
-73.891874,41.293652
-78.278318,42.222338
-77.70866,42.565859
-76.072871,43.051657
-74.922312,42.26755
-73.8101,42.62894
-78.696924,42.883308
-78.684166,42.901578
-78.697074,42.93039
-78.98427,42.699574
-73.580295,41.735214
-76.298161,42.496012
-78.629421,42.767639
-73.8642,40.76118
-73.54797,40.72512
-73.32824,40.83877
-72.986501,40.767698
-74.39499,41.71752
-73.882726,40.737556
-73.871795,40.733557
-73.865729,40.736729
-76.794222,42.057931
-76.809051,42.091742
-73.6933,40.70766
-76.055219,42.095695
-76.020771,42.106758
-73.75796,40.60044
-73.4461,40.72813
-77.357004,42.974584
-73.02074,40.82841
-76.020856,43.029529
-73.88972,41.52262
-73.83191,40.75894
-73.823406,40.764738
-73.834027,40.769171
-73.82546,40.74262
-73.813001,40.72756
-73.8479,40.71523
-73.84311,40.70921
-73.58636,43.28406
-75.102564,43.077067
-73.68384,40.6924
-79.309258,42.452621
-73.58689,40.65289
-76.401654,43.311037
-74.363679,42.949395
-73.61224,40.73177
-77.686405,43.131898
-77.794015,42.795584
-76.995971,42.858553
-73.6228,40.86175
-73.71217,40.74557
-73.880526,40.701814
-73.79376,42.6017
-73.932926,42.868812
-74.34446,43.050629
-75.465777,44.335952
-78.935592,42.47313
-78.963975,43.023266
-73.26314,43.393532
-77.646851,43.237492
-73.510978,43.097944
-78.853998,42.749253
-78.825712,42.731523
-75.548149,42.75131
-72.53825,40.87333
-75.284002,41.955096
-73.79061,41.02832
-73.21815,40.81472
-73.9819,41.19887
-73.62442,40.70461
-77.653165,43.056287
